"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1031,"ONR-2024-001","trailing",75,75,1,503.4,6157.2,688,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONR-2024-001","rung",75,25,0.333333333333333,47.8,4757.5,674,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"CVD-2024-002","trailing",80,0,0,0,5113.8,567,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"CVD-2024-002","rung",80,0,0,0,4942.2,570,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"NEU-2024-003","trailing",36,27,0.75,125,2047.4,181,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"NEU-2024-003","rung",36,0,0,0,848.4,145,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-001","trailing",69,25,0.36231884057971,113.8,8096.3,714,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-001","rung",69,6,0.0869565217391304,4.2,6905.4,733,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-001","trailing",300,0,0,0,570606,3586,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-001","rung",300,0,0,0,405364,3341,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"IM-001","trailing",15,6,0.4,42.2,680.8,89,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"IM-001","rung",15,0,0,0,748.1,86,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"I&I-001","trailing",80,0,0,0,10856.2,855,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"I&I-001","rung",80,0,0,0,7760.2,862,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-002","trailing",200,0,0,0,33632,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-002","rung",200,0,0,0,51724.4,1107,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-003","trailing",75,75,1,464.5,6055.2,639,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-003","rung",75,25,0.333333333333333,58.7,4243.4,602,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"IM-002","trailing",86,50,0.581395348837209,176,8241.8,850,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"IM-002","rung",86,0,0,0,6137.3,798,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"II-003","trailing",60,0,0,0,4338.1,413,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"II-003","rung",60,0,0,0,3370.1,407,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-004","trailing",33,33,1,325.4,3129.8,171,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-004","rung",33,1,0.0303030303030303,5.3,1728.7,124,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-007","trailing",42,22,0.523809523809524,100.8,2252.7,190,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"ONC-007","rung",42,2,0.0476190476190476,2.2,1164.4,175,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-008","trailing",70,18,0.257142857142857,65.7,5209.69999999999,363,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"VAC-008","rung",70,1,0.0142857142857143,0.5,2432.5,277,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1031,"IM-009","trailing",120,2,0.0166666666666667,3.6,6751.60000000001,489,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
