"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1036,"ONR-2024-001","trailing",75,75,1,454.1,6509,703,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONR-2024-001","rung",75,14,0.186666666666667,26.5,5123,673,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"CVD-2024-002","trailing",80,0,0,0,5804,573,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"CVD-2024-002","rung",80,1,0.0125,0.1,4709,567,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"NEU-2024-003","trailing",36,24,0.666666666666667,106.3,2020.6,172,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"NEU-2024-003","rung",36,2,0.0555555555555556,1.3,773.6,138,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-001","trailing",69,28,0.405797101449275,145.9,8502.9,697,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-001","rung",69,6,0.0869565217391304,15.6,6460.2,712,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-001","trailing",300,0,0,0,558539,3596,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-001","rung",300,0,0,0,395789,3330,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-001","trailing",15,5,0.333333333333333,30.1,483.6,88,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-001","rung",15,0,0,0,675,83,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"I&I-001","trailing",80,4,0.05,7.4,10634.4,855,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"I&I-001","rung",80,1,0.0125,0.2,8582.4,853,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-002","trailing",200,0,0,0,35344.5,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-002","rung",200,0,0,0,51619.5,1098,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-003","trailing",75,75,1,546.6,6228.5,647,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-003","rung",75,25,0.333333333333333,69.2,4413.8,623,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-002","trailing",86,52,0.604651162790698,131.4,8343.2,845,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-002","rung",86,0,0,0,6020.6,785,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"II-003","trailing",60,2,0.0333333333333333,7.4,4460.4,416,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"II-003","rung",60,0,0,0,3856.8,411,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-004","trailing",33,33,1,330.3,3169.4,171,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-004","rung",33,1,0.0303030303030303,0.2,1606.3,126,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-007","trailing",42,16,0.380952380952381,94.3,2260.8,196,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-007","rung",42,2,0.0476190476190476,2.2,1388.2,172,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-008","trailing",70,23,0.328571428571429,99,5575.99999999999,362,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-008","rung",70,1,0.0142857142857143,0.1,2362.1,284,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-009","trailing",120,0,0,0,6572.00000000001,491,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"IM-009","rung",120,0,0,0,4114,477,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"II-010","trailing",80,4,0.05,7.6,5553.4,541,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"II-010","rung",80,0,0,0,3675.3,513,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-011","trailing",84,73,0.869047619047619,355.7,7791.1,741,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"ONC-011","rung",84,19,0.226190476190476,49.8,5351,634,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-012","trailing",24,20,0.833333333333333,82.2,1000.8,80,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"VAC-012","rung",24,0,0,0,395.2,71,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-001","trailing",88,0,0,0,12943.4,926,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-001","rung",88,0,0,0,10459.8,931,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-002","trailing",30,14,0.466666666666667,121.8,1885.2,107,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-002","rung",30,0,0,0,640.4,76,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-003","trailing",33,29,0.878787878787879,200,2389.3,165,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-003","rung",33,1,0.0303030303030303,1.4,1163.7,122,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-004","trailing",92,2,0.0217391304347826,3.2,1135.6,491,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-004","rung",92,0,0,0,1634.1,490,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-005","trailing",48,48,1,472,6714,288,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-005","rung",48,0,0,0,3943,211,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-006","trailing",33,24,0.727272727272727,114.2,797.3,75,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-006","rung",33,1,0.0303030303030303,1.1,466.2,51,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-007","trailing",60,40,0.666666666666667,110.8,7690.6,598,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1036,"SYN-007","rung",60,0,0,0,4890.2,533,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
