"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1025,"ONR-2024-001","trailing",75,75,1,472.2,6209.6,700,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONR-2024-001","rung",75,18,0.24,45.9,5064.9,685,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"CVD-2024-002","trailing",80,0,0,0,5358.2,570,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"CVD-2024-002","rung",80,1,0.0125,0.8,4710.5,573,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"NEU-2024-003","trailing",36,23,0.638888888888889,105,2007.8,172,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"NEU-2024-003","rung",36,4,0.111111111111111,4,776.8,144,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-001","trailing",69,29,0.420289855072464,122.7,9066.7,711,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-001","rung",69,8,0.115942028985507,14.9,6489.1,713,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-001","trailing",300,0,0,0,555095,3588,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-001","rung",300,0,0,0,404635,3343,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-001","trailing",15,7,0.466666666666667,29.6,651.2,87,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-001","rung",15,1,0.0666666666666667,0.9,567.1,76,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"I&I-001","trailing",80,2,0.025,3.6,10914.4,855,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"I&I-001","rung",80,0,0,0,8000.2,854,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-002","trailing",200,0,0,0,35698.3,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-002","rung",200,0,0,0,51652.2,1104,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-003","trailing",75,75,1,426.9,6210,641,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-003","rung",75,21,0.28,44.9,4555.8,620,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-002","trailing",86,40,0.465116279069767,119.6,7994.39999999999,836,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-002","rung",86,1,0.0116279069767442,0.8,5787.4,784,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"II-003","trailing",60,4,0.0666666666666667,6,4156.7,411,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"II-003","rung",60,0,0,0,3444.5,399,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-004","trailing",33,33,1,337.9,3075.3,166,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-004","rung",33,0,0,0,1585.4,129,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-007","trailing",42,19,0.452380952380952,98.5,2153.5,198,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-007","rung",42,3,0.0714285714285714,5.3,1247.4,175,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-008","trailing",70,20,0.285714285714286,51.8,5279.79999999999,359,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-008","rung",70,1,0.0142857142857143,1.4,2351.4,275,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-009","trailing",120,0,0,0,6661.00000000001,486,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"IM-009","rung",120,0,0,0,4955.00000000001,480,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"II-010","trailing",80,0,0,0,5197.8,536,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"II-010","rung",80,0,0,0,3508,528,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-011","trailing",84,71,0.845238095238095,452.9,8328.5,706,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"ONC-011","rung",84,11,0.130952380952381,20.9,5183,625,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-012","trailing",24,15,0.625,49.1,1091.8,81,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"VAC-012","rung",24,0,0,0,435.2,67,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-001","trailing",88,0,0,0,13328,920,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-001","rung",88,1,0.0113636363636364,0.2,10518,923,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-002","trailing",30,12,0.4,103.7,1903.2,103,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-002","rung",30,0,0,0,608.1,79,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-003","trailing",33,31,0.93939393939394,274.3,2689.6,167,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-003","rung",33,1,0.0303030303030303,2.5,1116.8,130,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-004","trailing",92,2,0.0217391304347826,3.2,1394.1,490,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-004","rung",92,1,0.0108695652173913,0.2,1705.1,483,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-005","trailing",48,48,1,533.7,7053.7,290,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-005","rung",48,0,0,0,4076,211,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-006","trailing",33,22,0.666666666666667,118.9,800.7,75,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-006","rung",33,4,0.121212121212121,4.3,465,52,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-007","trailing",60,34,0.566666666666667,108.6,7469.2,595,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-007","rung",60,0,0,0,4986.3,532,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-008","trailing",82,2,0.024390243902439,18.8,7389.6,816,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-008","rung",82,1,0.0121951219512195,1,5979.5,831,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-009","trailing",66,66,1,434.3,6035.5,427,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-009","rung",66,1,0.0151515151515152,0.2,3491.4,388,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-010","trailing",9,4,0.444444444444444,18.1,660.7,60,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-010","rung",9,0,0,0,981.6,57,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-011","trailing",63,31,0.492063492063492,145.3,7463.7,660,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-011","rung",63,7,0.111111111111111,17.6,5982.4,667,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-012","trailing",56,4,0.0714285714285714,6,3465.2,224,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-012","rung",56,0,0,0,545.2,171,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-013","trailing",21,17,0.80952380952381,64.8,644.5,63,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-013","rung",21,1,0.0476190476190476,0.3,601.7,53,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-014","trailing",148,1,0.00675675675675676,0.3,8416.3,968,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-014","rung",148,0,0,0,4183.1,947,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-015","trailing",80,8,0.1,11.6,4387.2,629,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-015","rung",80,0,0,0,3596.4,571,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-016","trailing",92,2,0.0217391304347826,3,5419.8,693,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-016","rung",92,2,0.0217391304347826,1.6,5071.2,704,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-017","trailing",96,41,0.427083333333333,209.8,5354.5,481,0,"ONC-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-017","rung",96,4,0.0416666666666667,3.6,3180.2,442,0,"ONC-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-018","trailing",36,19,0.527777777777778,105.5,1796.7,140,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-018","rung",36,0,0,0,513.2,123,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-019","trailing",78,0,0,0,3758.4,445,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1025,"SYN-019","rung",78,0,0,0,3838.2,454,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
