"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1050,"ONR-2024-001","trailing",75,75,1,413.7,6412.2,710,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONR-2024-001","rung",75,23,0.306666666666667,57,5103.5,699,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"CVD-2024-002","trailing",80,0,0,0,5369,572,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"CVD-2024-002","rung",80,0,0,0,4844.1,569,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"NEU-2024-003","trailing",36,26,0.722222222222222,98.1,2086.1,184,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"NEU-2024-003","rung",36,1,0.0277777777777778,0.2,782.2,144,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-001","trailing",69,28,0.405797101449275,110,9334.8,721,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-001","rung",69,5,0.072463768115942,12.7,6017,701,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-001","trailing",300,0,0,0,547610,3598,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-001","rung",300,0,0,0,401896,3348,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-001","trailing",15,5,0.333333333333333,22.2,579.1,87,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-001","rung",15,1,0.0666666666666667,1.2,678.2,80,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"I&I-001","trailing",80,0,0,0,11430.4,860,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"I&I-001","rung",80,0,0,0,8003.2,849,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-002","trailing",200,0,0,0,34293,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-002","rung",200,0,0,0,52110.8,1114,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-003","trailing",75,75,1,456.1,6157.8,643,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-003","rung",75,26,0.346666666666667,55.4,4458.7,603,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-002","trailing",86,47,0.546511627906977,123.5,7807.9,847,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-002","rung",86,1,0.0116279069767442,0.2,6061.2,786,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"II-003","trailing",60,1,0.0166666666666667,0.7,4315.8,414,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"II-003","rung",60,0,0,0,3680.4,407,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-004","trailing",33,33,1,388.3,3310.2,169,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-004","rung",33,0,0,0,1715.4,123,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-007","trailing",42,16,0.380952380952381,113.4,2356.9,193,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-007","rung",42,0,0,0,1589.7,175,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-008","trailing",70,19,0.271428571428571,81.3,5466.29999999999,365,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-008","rung",70,1,0.0142857142857143,0.4,2600.4,277,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-009","trailing",120,2,0.0166666666666667,3.8,6590.80000000001,490,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"IM-009","rung",120,0,0,0,4535.00000000001,478,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"II-010","trailing",80,1,0.0125,0.7,5344.7,542,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"II-010","rung",80,0,0,0,3870.3,524,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-011","trailing",84,71,0.845238095238095,369.9,8442.5,723,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"ONC-011","rung",84,13,0.154761904761905,19.1,5116.7,637,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-012","trailing",24,14,0.583333333333333,85.1,1047.6,82,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"VAC-012","rung",24,4,0.166666666666667,8.5,384.9,68,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-001","trailing",88,2,0.0227272727272727,4.4,13669.2,923,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-001","rung",88,0,0,0,10105.8,930,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-002","trailing",30,12,0.4,130.7,1881,105,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-002","rung",30,0,0,0,703.9,74,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-003","trailing",33,32,0.96969696969697,208.2,2478.2,170,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-003","rung",33,0,0,0,1204,127,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-004","trailing",92,0,0,0,1067.9,480,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-004","rung",92,2,0.0217391304347826,1,1760.4,486,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-005","trailing",48,44,0.916666666666667,429.5,7178.5,293,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-005","rung",48,0,0,0,4074,216,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-006","trailing",33,24,0.727272727272727,132.8,803.8,75,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-006","rung",33,1,0.0303030303030303,2.5,449.3,50,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-007","trailing",60,49,0.816666666666667,153,7586.8,595,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-007","rung",60,0,0,0,4828.5,528,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-008","trailing",82,4,0.048780487804878,20.1,7250.8,828,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-008","rung",82,2,0.024390243902439,1.9,5504.5,825,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-009","trailing",66,66,1,438.2,5785.4,423,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-009","rung",66,0,0,0,3577.2,392,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-010","trailing",9,3,0.333333333333333,22.3,476.9,60,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-010","rung",9,1,0.111111111111111,0.2,741.5,56,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-011","trailing",63,27,0.428571428571429,114.6,7641.8,667,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-011","rung",63,7,0.111111111111111,12.7,6013.5,674,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-012","trailing",56,2,0.0357142857142857,3,3380.2,224,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-012","rung",56,0,0,0,547.2,177,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-013","trailing",21,9,0.428571428571429,45.9,545.5,64,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-013","rung",21,0,0,0,431.7,53,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-014","trailing",148,2,0.0135135135135135,3.2,8187.00000000001,971,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-014","rung",148,0,0,0,4412.9,925,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-015","trailing",80,0,0,0,4249.4,621,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-015","rung",80,1,0.0125,0.1,3972.4,582,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-016","trailing",92,0,0,0,5217.2,710,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1050,"SYN-016","rung",92,2,0.0217391304347826,2,4260.5,704,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
