"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1001,"ONR-2024-001","trailing",75,75,1,499.5,5928.2,685,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONR-2024-001","rung",75,20,0.266666666666667,47.3,4766,675,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONR-2024-001","oracle",75,0,0,0,4921.5,674,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONR-2024-001","rung_pmiss_half",75,22,0.293333333333333,55.2,5480.7,654,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONR-2024-001","rung_pmiss_double",75,32,0.426666666666667,65.1,3579.3,775,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"CVD-2024-002","trailing",80,0,0,0,5680.6,572,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"CVD-2024-002","rung",80,1,0.0125,0.1,4520.3,565,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"CVD-2024-002","oracle",80,0,0,0,5280.5,631,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"CVD-2024-002","rung_pmiss_half",80,1,0.0125,0.1,4520.3,565,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"CVD-2024-002","rung_pmiss_double",80,1,0.0125,0.1,4520.3,565,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"NEU-2024-003","trailing",36,28,0.777777777777778,127,2023.5,181,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"NEU-2024-003","rung",36,0,0,0,835.7,149,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"NEU-2024-003","oracle",36,0,0,0,933.7,159,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"NEU-2024-003","rung_pmiss_half",36,0,0,0,844.7,150,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"NEU-2024-003","rung_pmiss_double",36,2,0.0555555555555556,1.2,802.9,153,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONC-001","trailing",69,29,0.420289855072464,148.8,7806.8,688,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONC-001","rung",69,9,0.130434782608696,21.2,6026.4,691,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONC-001","oracle",69,1,0.0144927536231884,2.6,6978.6,711,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONC-001","rung_pmiss_half",69,12,0.173913043478261,31.6,5926.6,690,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"ONC-001","rung_pmiss_double",69,4,0.0579710144927536,5.5,5857.8,693,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-001","trailing",300,0,0,0,554277,3588,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-001","rung",300,0,0,0,396458,3349,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-001","oracle",300,0,0,0,262450,3402,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-001","rung_pmiss_half",300,0,0,0,396458,3349,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-001","rung_pmiss_double",300,0,0,0,396458,3349,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"IM-001","trailing",15,6,0.4,29.6,631.5,87,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"IM-001","rung",15,1,0.0666666666666667,0.7,668.7,80,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"IM-001","oracle",15,0,0,0,892,94,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"IM-001","rung_pmiss_half",15,2,0.133333333333333,3.6,819.4,79,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"IM-001","rung_pmiss_double",15,3,0.2,4,603.7,88,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"I&I-001","trailing",80,0,0,0,10567.8,849,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"I&I-001","rung",80,0,0,0,8614.3,854,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"I&I-001","oracle",80,0,0,0,9290.8,873,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"I&I-001","rung_pmiss_half",80,0,0,0,8614.3,854,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"I&I-001","rung_pmiss_double",80,0,0,0,8614.3,854,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-002","trailing",200,0,0,0,34677.8,1199,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-002","rung",200,0,0,0,53686.4,1134,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-002","oracle",200,0,0,0,72866.6,1407,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-002","rung_pmiss_half",200,0,0,0,53686.4,1134,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1001,"VAC-002","rung_pmiss_double",200,0,0,0,53686.4,1134,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
