"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1013,"ONR-2024-001","trailing",75,75,1,448.4,6462.1,704,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"ONR-2024-001","rung",75,26,0.346666666666667,63.1,5152.2,688,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"CVD-2024-002","trailing",80,0,0,0,5593.6,576,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"CVD-2024-002","rung",80,1,0.0125,0.4,4220.6,562,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"NEU-2024-003","trailing",36,24,0.666666666666667,174.6,2186.5,180,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"NEU-2024-003","rung",36,7,0.194444444444444,13.5,824.4,154,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"ONC-001","trailing",69,31,0.449275362318841,123.7,7875.1,720,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"ONC-001","rung",69,6,0.0869565217391304,8.2,5599.8,747,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"VAC-001","trailing",300,0,0,0,564043,3584,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"VAC-001","rung",300,0,0,0,395168,3342,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"IM-001","trailing",15,5,0.333333333333333,33.5,1077.4,91,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"IM-001","rung",15,2,0.133333333333333,3.7,703,83,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"I&I-001","trailing",80,0,0,0,11617.6,861,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"I&I-001","rung",80,0,0,0,8281.6,859,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"VAC-002","trailing",200,0,0,0,34611.3,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"VAC-002","rung",200,0,0,0,50721.4,1097,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"ONC-003","trailing",75,75,1,436.4,5966,634,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"ONC-003","rung",75,16,0.213333333333333,29.2,4414.2,599,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1013,"IM-002","trailing",86,33,0.383720930232558,94.3,7936.1,847,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
