"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1044,"ONR-2024-001","trailing",75,75,1,432.2,6176.6,695,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"ONR-2024-001","rung",75,21,0.28,40.8,4968.7,675,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"CVD-2024-002","trailing",80,2,0.025,12.4,5023.6,567,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"CVD-2024-002","rung",80,0,0,0,4796.1,568,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"NEU-2024-003","trailing",36,26,0.722222222222222,117,2098.2,176,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"NEU-2024-003","rung",36,0,0,0,751.2,134,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"ONC-001","trailing",69,28,0.405797101449275,118.5,8733.3,703,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"ONC-001","rung",69,8,0.115942028985507,15.9,6747.9,709,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"VAC-001","trailing",300,0,0,0,540831,3586,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"VAC-001","rung",300,0,0,0,411930,3345,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"IM-001","trailing",15,7,0.466666666666667,40.1,636.2,86,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"IM-001","rung",15,2,0.133333333333333,3.3,652.3,82,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"I&I-001","trailing",80,2,0.025,3.6,10689.6,850,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"I&I-001","rung",80,0,0,0,7046,835,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"VAC-002","trailing",200,0,0,0,34517.4,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"VAC-002","rung",200,0,0,0,51691.3,1106,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"ONC-003","trailing",75,75,1,464.9,6583.2,647,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"ONC-003","rung",75,29,0.386666666666667,59.3,4473.2,614,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"IM-002","trailing",86,34,0.395348837209302,111.2,7766.2,840,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"IM-002","rung",86,2,0.0232558139534884,1.2,6050.8,780,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"II-003","trailing",60,2,0.0333333333333333,8.2,4234.1,414,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1044,"II-003","rung",60,0,0,0,3738.2,404,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
