"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1016,"ONR-2024-001","trailing",75,75,1,413.7,6394.7,702,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONR-2024-001","rung",75,23,0.306666666666667,53.7,5119.6,686,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"CVD-2024-002","trailing",80,0,0,0,4793.6,569,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"CVD-2024-002","rung",80,1,0.0125,0.5,4496.9,570,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"NEU-2024-003","trailing",36,26,0.722222222222222,115.9,2165.9,179,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"NEU-2024-003","rung",36,0,0,0,781,136,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-001","trailing",69,26,0.376811594202899,119.4,8368.3,704,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-001","rung",69,5,0.072463768115942,8.7,7289.6,730,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-001","trailing",300,0,0,0,557322,3586,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-001","rung",300,0,0,0,401330,3348,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-001","trailing",15,5,0.333333333333333,29.2,572.4,89,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-001","rung",15,1,0.0666666666666667,3.4,773.5,86,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"I&I-001","trailing",80,0,0,0,10735.6,862,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"I&I-001","rung",80,0,0,0,8176.4,856,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-002","trailing",200,0,0,0,35182.9,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-002","rung",200,0,0,0,51058.7,1099,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-003","trailing",75,75,1,510.2,6316,646,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-003","rung",75,24,0.32,51.9,4539.5,608,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-002","trailing",86,54,0.627906976744186,177.2,8398,846,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-002","rung",86,0,0,0,6233.4,792,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"II-003","trailing",60,8,0.133333333333333,18,4256.5,410,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"II-003","rung",60,0,0,0,3480.4,400,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-004","trailing",33,33,1,391.4,3389.5,174,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-004","rung",33,4,0.121212121212121,6.9,1691,123,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-007","trailing",42,22,0.523809523809524,106.9,2157.1,200,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-007","rung",42,1,0.0238095238095238,0.3,1405.4,173,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-008","trailing",70,23,0.328571428571429,82.5,5848.49999999999,378,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-008","rung",70,0,0,0,2575,285,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-009","trailing",120,0,0,0,6644.00000000001,492,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"IM-009","rung",120,1,0.00833333333333333,0.2,4222.2,474,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"II-010","trailing",80,0,0,0,4801.4,532,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"II-010","rung",80,2,0.025,1.2,3323.7,521,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-011","trailing",84,71,0.845238095238095,374.5,8303.6,725,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"ONC-011","rung",84,10,0.119047619047619,17.7,4956.8,633,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-012","trailing",24,14,0.583333333333333,57.3,1064.3,80,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"VAC-012","rung",24,1,0.0416666666666667,0.2,343.5,68,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-001","trailing",88,0,0,0,13914.4,935,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-001","rung",88,0,0,0,10343.8,921,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-002","trailing",30,16,0.533333333333333,134.4,2014.2,104,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-002","rung",30,0,0,0,776.3,74,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-003","trailing",33,31,0.93939393939394,217,2448.7,165,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-003","rung",33,2,0.0606060606060606,1.2,1221.9,123,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-004","trailing",92,2,0.0217391304347826,3.2,1215.9,496,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-004","rung",92,0,0,0,1476.1,486,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-005","trailing",48,46,0.958333333333333,371,6614,294,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-005","rung",48,0,0,0,3905,209,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-006","trailing",33,26,0.787878787878788,110.4,790.3,75,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-006","rung",33,0,0,0,523.6,48,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-007","trailing",60,30,0.5,82.2,7311.6,596,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-007","rung",60,0,0,0,4374.6,519,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-008","trailing",82,3,0.0365853658536585,3.4,6794.8,828,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-008","rung",82,3,0.0365853658536585,2.2,5543.6,820,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-009","trailing",66,66,1,408.8,6128,430,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-009","rung",66,0,0,0,3579.2,397,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-010","trailing",9,3,0.333333333333333,17.9,434.4,61,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-010","rung",9,0,0,0,911.1,58,0,"IM-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-011","trailing",63,30,0.476190476190476,145.4,7297.3,648,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-011","rung",63,4,0.0634920634920635,5.9,5811.9,655,0,"ONC-001",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-012","trailing",56,2,0.0357142857142857,3,3432.2,224,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-012","rung",56,0,0,0,406.2,178,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-013","trailing",21,19,0.904761904761905,100.3,722.8,61,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-013","rung",21,0,0,0,487.9,50,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-014","trailing",148,4,0.027027027027027,6.4,7793.60000000001,967,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-014","rung",148,1,0.00675675675675676,0.2,4388.2,943,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-015","trailing",80,6,0.075,18,4582.4,630,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-015","rung",80,2,0.025,1.4,4060.4,580,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-016","trailing",92,2,0.0217391304347826,0.6,5455.6,718,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-016","rung",92,2,0.0217391304347826,0.5,4723.3,704,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-017","trailing",96,42,0.4375,242.5,5647.4,472,0,"ONC-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1016,"SYN-017","rung",96,6,0.0625,7.8,3738.8,433,0,"ONC-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
