"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1035,"ONR-2024-001","trailing",75,75,1,504.4,6412.3,700,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"ONR-2024-001","rung",75,26,0.346666666666667,57.8,4831.2,666,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"CVD-2024-002","trailing",80,0,0,0,4939.1,559,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"CVD-2024-002","rung",80,0,0,0,5054.9,571,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"NEU-2024-003","trailing",36,25,0.694444444444444,139.9,2122.6,179,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"NEU-2024-003","rung",36,3,0.0833333333333333,5.3,807,146,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"ONC-001","trailing",69,31,0.449275362318841,126.8,9247,717,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"ONC-001","rung",69,6,0.0869565217391304,12.8,6562,712,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"VAC-001","trailing",300,0,0,0,540927,3586,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"VAC-001","rung",300,0,0,0,411660,3331,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"IM-001","trailing",15,7,0.466666666666667,36.9,541.2,85,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"IM-001","rung",15,0,0,0,669.3,83,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"I&I-001","trailing",80,0,0,0,10738.4,851,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"I&I-001","rung",80,0,0,0,8723.1,855,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"VAC-002","trailing",200,0,0,0,34405.7,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"VAC-002","rung",200,0,0,0,53280.9,1116,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"ONC-003","trailing",75,75,1,464.2,6850.5,647,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1035,"ONC-003","rung",75,23,0.306666666666667,43.8,4587.8,610,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
