"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1022,"ONR-2024-001","trailing",75,75,1,498.3,6513.6,712,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"ONR-2024-001","rung",75,18,0.24,34.8,5182.7,692,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"CVD-2024-002","trailing",80,0,0,0,5651,566,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"CVD-2024-002","rung",80,1,0.0125,0.1,4790,563,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"NEU-2024-003","trailing",36,25,0.694444444444444,117.3,1914.9,175,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"NEU-2024-003","rung",36,2,0.0555555555555556,3.9,846.5,143,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"ONC-001","trailing",69,27,0.391304347826087,126.4,8251.1,697,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"ONC-001","rung",69,7,0.101449275362319,7,6772.4,723,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"VAC-001","trailing",300,0,0,0,539123,3588,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"VAC-001","rung",300,0,0,0,413661,3333,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"IM-001","trailing",15,5,0.333333333333333,33.9,706.6,88,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"IM-001","rung",15,2,0.133333333333333,0.7,750.4,81,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"I&I-001","trailing",80,0,0,0,10674.4,851,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1022,"I&I-001","rung",80,0,0,0,8796.7,862,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
