"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1039,"ONR-2024-001","trailing",75,75,1,482.9,6620.4,708,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"ONR-2024-001","rung",75,29,0.386666666666667,71,4936.9,700,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"CVD-2024-002","trailing",80,2,0.025,3.6,5204,566,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"CVD-2024-002","rung",80,2,0.025,2.2,4509,572,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"NEU-2024-003","trailing",36,21,0.583333333333333,126.7,2058.4,174,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"NEU-2024-003","rung",36,5,0.138888888888889,7.9,767.6,142,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"ONC-001","trailing",69,32,0.463768115942029,122.1,8800.2,707,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"ONC-001","rung",69,9,0.130434782608696,26.4,6049.8,714,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-001","trailing",300,0,0,0,553582,3588,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-001","rung",300,0,0,0,399326,3331,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"IM-001","trailing",15,7,0.466666666666667,41.9,742,87,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"IM-001","rung",15,0,0,0,700.2,83,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"I&I-001","trailing",80,2,0.025,8,11552.2,850,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"I&I-001","rung",80,0,0,0,8401,845,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-002","trailing",200,0,0,0,35384.7,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-002","rung",200,0,0,0,53167.2,1117,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"ONC-003","trailing",75,75,1,537,6839.1,651,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"ONC-003","rung",75,19,0.253333333333333,37.6,4849.8,634,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"IM-002","trailing",86,38,0.441860465116279,111.6,7737.4,846,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"IM-002","rung",86,0,0,0,5709.8,772,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"II-003","trailing",60,0,0,0,4719,416,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"II-003","rung",60,0,0,0,3955.8,406,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-004","trailing",33,33,1,353.6,3048.7,165,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1039,"VAC-004","rung",33,2,0.0606060606060606,4.4,1674.5,123,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
