"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1029,"ONR-2024-001","trailing",75,75,1,465,6216.7,697,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"ONR-2024-001","rung",75,25,0.333333333333333,58.5,4921.6,676,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"CVD-2024-002","trailing",80,2,0.025,8,5735.9,572,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"CVD-2024-002","rung",80,1,0.0125,0.5,4876.6,572,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"NEU-2024-003","trailing",36,21,0.583333333333333,109.7,1977.2,173,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"NEU-2024-003","rung",36,4,0.111111111111111,5.3,776.9,143,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"ONC-001","trailing",69,33,0.478260869565217,127.7,9064.8,706,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"ONC-001","rung",69,4,0.0579710144927536,9,6669.7,716,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"VAC-001","trailing",300,0,0,0,542643,3594,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"VAC-001","rung",300,0,0,0,398725,3339,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"IM-001","trailing",15,6,0.4,26.8,728.4,90,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"IM-001","rung",15,0,0,0,739.8,77,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"I&I-001","trailing",80,0,0,0,11528.8,862,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"I&I-001","rung",80,0,0,0,8002.3,851,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"VAC-002","trailing",200,0,0,0,34976.2,1200,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"VAC-002","rung",200,0,0,0,51838.8,1108,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"ONC-003","trailing",75,75,1,489.2,5925.9,632,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"ONC-003","rung",75,17,0.226666666666667,38.9,4035.7,605,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"IM-002","trailing",86,42,0.488372093023256,100.8,8068.8,846,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"IM-002","rung",86,0,0,0,5909,786,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"II-003","trailing",60,0,0,0,4098.4,413,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"II-003","rung",60,0,0,0,3600,404,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1029,"VAC-004","trailing",33,33,1,334.7,3131.2,170,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
