"rep_seed","Protocol","forecast","Units","Stockouts","P_Stockout","Stockout_Units","Expired","Reorders","Seed_Short","donor","titrates","synthetic","engine"
1046,"ONR-2024-001","trailing",75,75,1,429.2,6529.7,707,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONR-2024-001","rung",75,23,0.306666666666667,48.2,5359.6,689,0,"ONR-2024-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"CVD-2024-002","trailing",80,0,0,0,5596.1,568,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"CVD-2024-002","rung",80,1,0.0125,0.2,4519.7,564,0,"CVD-2024-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"NEU-2024-003","trailing",36,24,0.666666666666667,143.2,2063.1,170,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"NEU-2024-003","rung",36,1,0.0277777777777778,3,857.1,140,0,"NEU-2024-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-001","trailing",69,31,0.449275362318841,135.2,8859.7,709,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-001","rung",69,8,0.115942028985507,23,6372.5,712,0,"ONC-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-001","trailing",300,0,0,0,567715,3582,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-001","rung",300,0,0,0,404963,3337,0,"VAC-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-001","trailing",15,5,0.333333333333333,23.8,603,87,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-001","rung",15,0,0,0,781.3,85,0,"IM-001",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"I&I-001","trailing",80,0,0,0,11189,861,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"I&I-001","rung",80,0,0,0,7879.6,857,0,"I&I-001",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-002","trailing",200,0,0,0,34712.5,1197,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-002","rung",200,0,0,0,49741.3,1082,0,"VAC-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-003","trailing",75,75,1,483.1,5917.6,641,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-003","rung",75,23,0.306666666666667,45.5,4694.4,616,0,"ONC-003",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-002","trailing",86,42,0.488372093023256,133.6,7940.2,837,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-002","rung",86,0,0,0,6134.4,779,0,"IM-002",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"II-003","trailing",60,0,0,0,4501.2,415,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"II-003","rung",60,0,0,0,3867.5,411,0,"II-003",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-004","trailing",33,33,1,392.8,3322.4,166,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-004","rung",33,0,0,0,1642.6,126,0,"VAC-004",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-007","trailing",42,19,0.452380952380952,101.7,2388.1,196,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-007","rung",42,2,0.0476190476190476,5.5,1549.1,174,0,"ONC-007",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-008","trailing",70,21,0.3,71.4,5406.39999999999,356,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-008","rung",70,2,0.0285714285714286,0.6,2375.6,272,0,"VAC-008",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-009","trailing",120,4,0.0333333333333333,7.4,6178.40000000001,488,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"IM-009","rung",120,1,0.00833333333333333,0.5,4511.5,476,0,"IM-009",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"II-010","trailing",80,0,0,0,5179.7,539,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"II-010","rung",80,0,0,0,3430.6,529,0,"II-010",FALSE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-011","trailing",84,78,0.928571428571429,490.8,8151.6,724,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"ONC-011","rung",84,13,0.154761904761905,23.9,5253.1,643,0,"ONC-011",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-012","trailing",24,14,0.583333333333333,83.1,941.4,80,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"VAC-012","rung",24,2,0.0833333333333333,1.1,264.7,70,0,"VAC-012",TRUE,FALSE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-001","trailing",88,0,0,0,13231.6,924,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-001","rung",88,0,0,0,10414,930,0,"I&I-001",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-002","trailing",30,13,0.433333333333333,128.8,1938.7,107,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-002","rung",30,1,0.0333333333333333,1.1,711.1,75,0,"VAC-004",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-003","trailing",33,30,0.909090909090909,177.5,2312.8,160,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-003","rung",33,2,0.0606060606060606,4.1,1069.4,121,0,"NEU-2024-003",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-004","trailing",92,1,0.0108695652173913,0.3,1628.3,501,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-004","rung",92,1,0.0108695652173913,0.6,1626,486,0,"II-010",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-005","trailing",48,44,0.916666666666667,412.5,6667.5,288,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-005","rung",48,0,0,0,3727,212,0,"VAC-008",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-006","trailing",33,27,0.818181818181818,109.4,771.1,75,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-006","rung",33,1,0.0303030303030303,1.1,450.8,52,0,"VAC-012",TRUE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-007","trailing",60,30,0.5,80.3,7556.9,597,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
1046,"SYN-007","rung",60,0,0,0,4503.3,532,0,"IM-002",FALSE,TRUE,"dce2be12381bed08941e90d99de44ae46c01f592"
